StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
EST-2194,15,0,3,4,12.5,17,0,4,0,0,0,0,3.54,0
EST-2195,15,0,0,3,16.1,10,0,3,1,0,1,1,3.32,1
EST-2196,16,0,0,0,5.5,16,1,2,1,0,0,0,2.68,2
EST-2197,17,1,1,1,2.9,1,0,4,1,1,1,0,2.93,2
EST-2198,18,0,2,3,17.7,2,1,4,1,1,0,0,4.0,0
EST-2199,16,1,1,4,3.4,10,0,1,0,0,0,0,2.53,2
EST-2200,15,0,0,4,6.4,17,0,4,1,0,0,0,2.85,2
EST-2201,15,1,1,4,14.5,2,0,2,0,0,1,0,3.47,1
EST-2202,16,1,0,2,9.4,14,0,2,1,0,0,1,2.86,2
EST-2203,17,0,1,2,17.8,10,1,4,1,0,1,1,3.44,1
EST-2204,17,1,1,2,7.4,10,0,4,0,1,1,0,2.75,2
EST-2205,15,1,2,1,2.2,24,1,2,0,0,1,1,2.08,3
EST-2206,15,0,0,0,7.4,19,0,2,1,1,0,0,2.26,3
EST-2207,17,1,1,4,12.4,24,1,1,1,1,0,1,2.82,2
EST-2208,18,0,0,1,8.8,10,1,3,1,1,0,0,2.87,2
EST-2209,16,0,0,1,11.6,18,0,0,0,1,1,1,2.42,3
EST-2210,15,0,2,1,17.8,0,0,2,1,1,0,0,3.37,1
EST-2211,15,0,3,4,18.4,4,1,1,0,1,0,0,4.0,0
EST-2212,17,1,0,3,6.8,9,0,2,1,1,1,1,2.58,2
EST-2213,16,1,2,3,10.3,9,0,0,0,1,1,0,2.01,3
EST-2214,17,1,2,4,11.9,13,0,3,0,0,1,1,2.52,2
EST-2215,16,0,2,2,19.1,1,0,2,0,0,0,0,3.79,0
EST-2216,16,1,0,3,20.0,3,0,2,1,0,0,0,3.9,0
EST-2217,16,1,3,0,6.2,1,0,4,1,0,1,0,3.7,0
EST-2218,15,0,0,1,15.1,17,0,3,0,0,0,0,2.3,3
EST-2219,18,0,0,4,8.8,12,0,2,0,1,1,1,2.72,2
EST-2220,17,1,0,3,2.1,18,0,1,0,1,0,1,1.29,4
EST-2221,18,0,1,2,2.2,4,1,3,1,1,1,1,2.77,2
EST-2222,17,0,0,2,10.3,19,0,2,1,1,0,1,2.93,2
EST-2223,16,0,0,3,10.8,1,0,3,1,1,1,1,2.96,2
EST-2224,15,0,0,0,2.4,10,0,2,0,0,1,0,2.19,3
EST-2225,18,1,2,1,14.4,17,0,2,1,0,1,0,2.71,2
EST-2226,15,0,2,1,7.3,5,0,2,1,1,0,1,2.64,2
EST-2227,17,0,0,2,12.1,22,1,3,1,0,0,0,2.96,2
EST-2228,15,0,2,4,7.4,9,1,4,0,0,0,1,2.93,2
EST-2229,15,0,2,2,5.0,21,0,0,1,0,1,0,2.21,3
EST-2230,18,0,2,1,9.3,22,1,2,1,0,1,1,3.11,1
EST-2231,16,0,0,3,6.2,16,0,0,1,0,1,0,2.0,3
EST-2232,15,0,1,4,11.6,21,0,2,1,1,1,0,3.42,1
EST-2233,16,0,3,1,5.6,10,1,4,1,0,1,1,2.76,2
EST-2234,17,1,1,1,11.2,18,1,2,0,0,1,0,2.83,2
EST-2235,15,0,0,2,4.8,16,1,4,0,1,1,1,3.24,1
EST-2236,18,1,1,3,14.1,23,1,3,0,1,1,0,2.76,2
EST-2237,17,0,1,3,15.6,3,1,4,0,1,1,1,3.62,0
EST-2238,17,0,1,4,4.0,23,0,3,1,1,0,0,1.3,4
EST-2239,18,0,0,4,10.4,13,0,1,1,1,1,1,3.47,1
EST-2240,15,0,0,3,3.3,19,0,2,0,1,0,0,1.66,4
EST-2241,15,1,2,3,12.8,3,1,2,0,1,1,0,3.66,0
EST-2242,17,0,2,2,6.8,13,0,1,0,1,0,1,1.75,4
EST-2243,15,0,0,0,11.5,3,1,2,1,0,1,1,3.72,0
EST-2244,16,1,3,4,11.3,5,0,2,1,1,0,1,2.92,2
EST-2245,18,1,0,2,18.6,8,1,4,1,1,1,1,3.84,0
EST-2246,16,0,1,1,11.9,20,1,2,0,0,1,0,2.74,2
EST-2247,15,1,2,3,12.5,11,0,3,0,1,1,0,2.61,2
EST-2248,17,1,2,2,9.2,7,0,4,0,1,0,0,2.95,2
EST-2249,18,1,3,3,19.1,23,0,4,1,1,1,0,3.58,0
EST-2250,15,0,0,3,16.0,3,0,2,1,1,0,0,3.73,0
EST-2251,15,0,2,2,7.1,24,1,2,0,0,0,1,2.24,3
EST-2252,17,0,0,4,17.2,24,0,2,0,0,0,1,2.78,2
EST-2253,17,1,2,2,9.8,4,1,2,1,1,0,1,3.22,1
EST-2254,16,0,2,2,16.9,5,0,2,1,0,0,1,4.0,0
EST-2255,18,1,1,3,16.8,4,0,3,0,0,1,1,3.36,1
EST-2256,18,0,0,3,5.4,18,0,2,0,0,0,0,2.15,3
EST-2257,17,0,2,3,14.6,7,0,2,1,0,0,0,3.31,1
EST-2258,16,1,0,2,7.2,8,0,4,0,0,0,1,3.24,1
EST-2259,18,0,0,3,7.4,14,1,1,0,0,0,1,3.13,1
EST-2260,17,1,2,1,7.3,3,0,2,1,1,1,1,2.74,2
EST-2261,15,1,1,4,15.1,24,1,3,0,1,1,0,3.18,1
EST-2262,18,0,2,2,6.1,8,0,1,1,0,1,1,2.53,2
EST-2263,16,1,0,3,2.0,6,1,3,0,0,0,1,2.04,3
EST-2264,16,0,0,0,14.9,7,0,2,1,0,0,1,2.35,3
EST-2265,16,0,2,1,5.1,14,0,4,0,1,0,0,2.04,3
EST-2266,15,1,1,2,3.9,18,0,2,0,1,1,1,1.64,4
EST-2267,18,0,0,4,6.3,14,1,2,0,1,0,0,2.35,3
EST-2268,18,1,2,3,8.8,4,1,3,1,1,1,1,3.83,0
EST-2269,15,0,1,4,10.6,18,0,1,0,1,0,1,2.41,3
EST-2270,18,0,1,2,2.8,6,0,2,0,1,0,0,2.3,3
EST-2271,15,0,1,2,19.5,5,0,2,1,0,1,0,3.1,1
EST-2272,15,0,2,1,14.9,18,1,2,0,1,0,1,2.92,2
EST-2273,15,0,2,4,7.8,24,0,2,1,1,1,1,0.99,4
EST-2274,16,1,2,1,7.7,16,1,3,1,1,0,0,2.58,2
EST-2275,18,1,0,4,10.1,9,0,3,1,0,1,0,3.09,1
EST-2276,15,1,2,4,13.3,18,1,3,0,1,0,1,3.34,1
EST-2277,18,1,1,4,4.6,10,1,2,1,0,0,0,2.29,3
EST-2278,16,1,1,3,5.4,14,1,1,0,0,0,0,2.64,2
EST-2279,15,1,0,3,17.5,9,0,3,1,1,0,1,3.07,1
EST-2280,17,0,2,3,6.6,10,1,4,0,1,0,1,2.87,2
EST-2281,16,0,2,1,8.8,22,0,2,1,1,1,1,2.19,3
EST-2282,17,1,0,3,17.7,2,1,2,1,0,1,0,4.0,0
EST-2283,18,1,1,0,13.9,2,0,2,0,1,0,1,3.18,1
EST-2284,18,0,2,2,8.2,17,1,2,1,0,1,1,2.29,3
EST-2285,16,0,0,1,14.3,24,1,3,0,0,1,0,2.79,2
EST-2286,18,0,3,1,2.4,10,0,0,1,1,1,1,2.19,3
EST-2287,17,1,1,2,15.2,19,0,3,0,1,1,0,2.97,2
EST-2288,15,1,1,2,10.8,21,1,1,1,1,0,0,3.57,0
EST-2289,15,1,0,3,16.6,17,1,2,1,0,1,1,3.02,1
EST-2290,15,0,0,1,19.2,24,0,3,0,1,1,1,2.75,2
EST-2291,16,0,3,3,18.7,14,1,2,1,0,0,0,4.0,0
EST-2292,18,1,0,1,18.4,6,1,1,0,1,0,1,4.0,0
EST-2293,17,1,2,3,11.2,9,0,4,0,0,0,0,2.38,3
EST-2294,18,0,0,3,8.5,20,0,4,1,1,0,0,2.42,3
EST-2295,18,0,0,3,10.4,22,0,3,1,1,0,1,2.93,2
EST-2296,18,0,0,3,14.4,19,1,2,1,0,0,1,4.0,0
EST-2297,15,0,1,2,17.9,9,1,1,0,0,0,0,3.85,0
EST-2298,17,1,3,3,5.7,12,1,4,0,1,0,0,2.88,2
EST-2299,17,0,0,2,18.5,14,0,2,1,0,1,1,2.68,2
EST-2300,18,0,0,2,16.7,22,1,4,0,0,0,0,4.0,0
EST-2301,15,0,0,3,19.6,17,0,2,1,0,1,0,3.4,1
EST-2302,15,1,1,0,17.8,22,0,2,1,0,0,0,2.1,3
EST-2303,17,1,1,3,7.0,3,1,4,1,1,0,1,3.49,1
EST-2304,15,0,2,3,3.9,19,0,2,0,0,1,0,2.04,3
EST-2305,15,0,1,2,4.0,16,1,1,0,1,0,0,2.47,3
EST-2306,15,0,1,1,7.2,2,0,2,1,1,0,1,2.43,3
EST-2307,16,1,0,1,13.1,20,0,2,0,1,1,0,2.06,3
EST-2308,18,1,3,4,16.5,20,0,0,1,0,1,0,1.94,4
EST-2309,17,1,0,3,18.2,1,1,2,1,1,1,1,4.0,0
EST-2310,17,0,0,1,13.2,3,0,2,0,1,1,1,3.03,1
EST-2311,16,1,1,2,2.1,0,1,3,1,1,1,1,3.34,1
EST-2312,18,0,1,3,5.4,14,0,2,1,1,1,1,2.84,2
EST-2313,17,0,1,4,3.8,24,0,4,1,1,0,1,2.08,3
EST-2314,15,0,1,0,8.5,0,0,1,1,0,0,0,2.72,2
EST-2315,17,1,2,1,11.0,5,1,3,1,1,0,0,3.51,0
EST-2316,15,0,0,4,2.8,6,1,1,0,0,0,1,2.89,2
EST-2317,16,1,2,0,8.3,18,1,3,0,1,0,0,2.99,2
EST-2318,15,1,1,1,5.2,11,1,4,1,1,1,1,2.97,2
EST-2319,17,0,1,4,13.6,0,1,3,0,0,1,0,3.94,0
EST-2320,17,0,1,3,10.4,6,0,3,1,0,0,0,3.56,0
EST-2321,17,1,0,2,10.9,18,0,2,1,1,1,0,2.85,2
EST-2322,16,0,2,1,9.7,12,1,3,1,1,0,1,2.45,3
EST-2323,16,1,1,0,19.2,11,1,4,1,1,1,1,4.0,0
EST-2324,18,0,0,1,5.9,11,1,4,0,1,0,1,3.04,1
EST-2325,17,1,1,4,11.3,21,1,2,0,1,0,0,2.94,2
EST-2326,15,1,3,2,15.2,12,0,4,1,0,0,1,3.6,0
EST-2327,16,1,1,3,12.0,13,1,1,0,1,1,0,2.83,2
EST-2328,17,1,3,4,18.7,21,1,2,1,1,1,0,3.73,0
EST-2329,17,0,0,2,8.8,11,1,1,0,0,0,1,2.69,2
EST-2330,16,0,0,1,10.3,19,1,2,1,0,1,0,1.97,4
EST-2331,18,1,0,3,3.6,11,0,3,1,1,0,0,2.01,3
EST-2332,16,1,1,4,13.0,5,0,4,1,0,0,0,3.82,0
EST-2333,16,0,0,4,7.2,9,1,3,0,0,1,1,2.89,2
EST-2334,15,0,0,1,4.9,19,0,3,0,0,0,1,2.55,2
EST-2335,15,0,3,3,11.8,23,0,2,1,1,0,1,2.74,2
EST-2336,18,0,2,3,11.6,8,1,3,0,1,0,0,4.0,0
EST-2337,17,0,2,4,3.4,1,1,2,0,1,1,0,3.33,1
EST-2338,16,0,0,1,14.6,6,0,3,0,0,0,1,3.34,1
EST-2339,18,1,0,3,13.2,8,0,3,0,1,0,0,2.76,2
EST-2340,15,0,0,4,5.4,24,0,3,0,1,0,1,2.39,3
EST-2341,16,0,2,2,10.4,11,0,2,0,0,0,1,2.82,2
EST-2342,17,1,3,2,15.0,4,0,4,0,1,1,1,3.81,0
EST-2343,15,0,1,1,11.5,0,1,2,0,0,0,1,4.0,0
EST-2344,15,0,0,2,9.1,21,0,2,0,0,0,0,1.83,4
EST-2345,15,0,1,2,7.8,14,0,3,0,0,1,0,2.41,3
EST-2346,18,0,0,4,13.0,7,0,2,0,0,1,0,3.38,1
EST-2347,17,0,0,2,18.9,0,0,4,0,1,1,1,3.68,0
EST-2348,16,1,1,2,14.1,17,0,2,0,1,1,0,2.55,2
EST-2349,18,0,2,3,3.3,12,0,2,1,1,1,1,2.42,3
EST-2350,18,1,0,1,10.3,0,0,4,1,0,1,1,3.22,1
EST-2351,18,1,0,2,18.0,4,0,2,0,1,0,1,4.0,0
EST-2352,15,0,3,3,3.7,17,1,2,0,1,0,0,1.79,4
EST-2353,17,1,0,4,19.8,15,1,2,0,0,1,1,4.0,0
EST-2354,18,0,0,3,19.1,9,0,2,1,0,0,0,3.74,0
EST-2355,16,1,0,3,3.4,3,1,3,1,1,1,0,2.97,2
EST-2356,17,1,0,1,18.8,0,1,1,0,0,0,0,3.62,0
EST-2357,16,0,0,4,8.5,22,1,4,0,1,1,0,1.99,4
EST-2358,17,0,2,1,17.2,7,1,3,0,0,1,0,3.45,1
EST-2359,16,0,0,3,9.5,4,1,1,0,0,0,0,3.75,0
EST-2360,15,0,1,2,9.9,1,1,3,0,1,1,0,3.63,0
EST-2361,18,0,1,4,13.4,23,0,3,1,0,0,0,3.06,1
EST-2362,16,1,1,3,15.9,16,0,1,0,0,1,1,2.54,2
EST-2363,17,1,2,3,2.6,6,1,2,1,0,1,1,3.15,1
EST-2364,18,1,2,1,12.7,16,0,2,0,1,0,0,2.19,3
EST-2365,18,1,0,2,5.4,5,1,3,0,1,1,0,2.75,2
EST-2366,17,1,2,3,8.2,21,0,3,1,1,0,0,2.19,3
EST-2367,16,1,1,3,8.3,14,0,2,1,0,0,0,2.21,3
EST-2368,15,1,3,1,10.4,4,0,3,0,0,0,0,2.42,3
EST-2369,15,0,1,4,8.0,14,1,3,1,0,0,1,3.0,1
EST-2370,16,0,3,4,3.9,17,0,3,0,0,0,0,2.28,3
EST-2371,18,1,2,2,4.6,17,0,3,1,1,1,0,2.59,2
EST-2372,18,1,0,4,2.6,24,1,2,1,1,1,0,2.45,3
EST-2373,18,0,1,3,10.5,20,1,4,0,0,0,1,3.45,1
EST-2374,18,0,3,2,19.2,20,0,3,0,1,1,1,3.24,1
EST-2375,16,0,2,2,4.1,22,1,3,1,1,0,0,2.33,3
EST-2376,18,0,0,3,19.0,5,0,2,0,1,1,1,3.18,1
EST-2377,17,1,2,3,15.2,1,0,2,1,0,0,1,3.66,0
EST-2378,18,0,0,2,13.5,16,1,2,1,1,1,1,3.27,1
EST-2379,15,1,0,3,13.6,20,1,2,0,1,0,1,3.52,0
EST-2380,18,1,1,3,16.9,3,0,3,1,1,1,1,4.0,0
EST-2381,16,1,0,3,3.9,11,1,2,0,1,0,1,3.21,1
EST-2382,15,0,2,1,11.1,18,0,3,0,1,0,1,1.97,4
EST-2383,16,0,0,4,14.5,1,1,3,1,0,1,1,4.0,0
EST-2384,16,1,2,2,12.6,1,1,3,0,1,0,0,4.0,0
EST-2385,15,1,0,2,17.0,13,1,2,1,1,0,0,3.89,0
EST-2386,16,1,0,1,3.3,14,1,4,1,0,1,1,2.5,2
EST-2387,16,0,0,2,14.4,19,1,3,0,1,1,1,3.04,1
EST-2388,18,1,0,4,11.6,1,0,3,0,0,0,0,3.85,0
EST-2389,17,0,0,2,8.8,3,0,2,1,0,0,0,2.51,2
EST-2390,16,1,0,3,8.1,18,0,2,0,0,0,1,2.9,2
EST-2391,16,1,1,1,13.2,8,1,1,1,0,0,0,2.84,2
EST-2392,16,1,0,2,18.0,6,0,2,1,1,1,1,2.68,2
